Order Date,Ship Date,State,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
2014-07-22,2014-07-28,California,19.68,6,0.0,6.4944,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-02,2016-12-04,Texas,781.864,10,0.32,-137.976,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-02,2016-12-04,Texas,30.816,9,0.2,9.63,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-10-12,2017-10-12,West Virginia,673.344,3,0.3,-76.9536,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-12-11,2017-12-13,New Jersey,6.54,3,0.0,2.1582,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-10-01,2015-10-04,Oregon,572.8,2,0.2,50.12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-05,2016-08-11,Alabama,197.05,7,0.0,59.115,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-03,2017-01-07,California,2022.272,8,0.2,682.5168,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-03,2017-01-07,California,9.12,3,0.0,3.1008,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07,2017-11-07,Oklahoma,38.16,9,0.0,19.08,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-03,2016-01-08,Oklahoma,1592.85,7,0.0,350.427,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-03,2016-01-08,Oklahoma,11.88,2,0.0,5.346,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-12,2016-05-16,California,120.0,6,0.0,46.8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-12,2016-05-16,California,8.67,1,0.0,2.3409,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-05,2017-11-07,Indiana,4.41,1,0.0,2.0286,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-11-05,2017-11-07,Indiana,167.94,3,0.0,82.2906,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-11-05,2017-11-07,Indiana,67.8,10,0.0,31.188,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-26,2016-05-30,Wisconsin,26.94,3,0.0,11.3148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-11-20,2015-11-24,California,32.04,3,0.0,8.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-04-22,2016-04-29,New York,32.13,9,0.0,8.3538,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-22,2016-04-29,New York,2.88,1,0.0,0.8064,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-14,2016-10-18,New York,1091.93,7,0.0,272.9825,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-10-14,2016-10-18,New York,111.96,2,0.0,54.8604,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-05,2014-04-07,Michigan,26.7,2,0.0,7.476,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-05,2014-04-07,Michigan,40.2,5,0.0,18.09,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-05,2014-04-07,Michigan,13.89,3,0.0,4.5837,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-05,2014-04-07,Michigan,689.82,6,0.0,20.6946,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-08-06,2016-08-11,New York,38.34,9,0.0,15.7194,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-14,2014-12-16,Illinois,9.264,3,0.8,-13.896,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-30,2017-06-03,Texas,204.6664,1,0.32,-6.0196,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-14,2016-10-19,Wisconsin,1649.75,5,0.0,544.4175,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-14,2014-03-18,Florida,91.056,6,0.2,31.8696,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-17,2014-02-24,Illinois,54.208,14,0.2,8.8088,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-24,2015-08-26,Ohio,26.982,3,0.4,4.0473,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-08-24,2015-08-26,Ohio,6.912,3,0.2,2.5056,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-08-24,2015-08-26,Ohio,435.504,3,0.2,48.9942,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-05-08,2017-05-12,California,81.08,4,0.0,22.7024,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-04,2016-02-09,California,93.02,2,0.0,3.7208,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-12-19,2014-12-25,Illinois,323.976,3,0.2,36.4473,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-12-19,2014-12-25,Illinois,15.552,3,0.2,5.4432,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-12-19,2014-12-25,Illinois,32.592,3,0.2,-7.7406,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-12-05,2017-12-06,Washington,83.92,5,0.2,29.372,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-05,2017-12-06,Washington,199.9,5,0.0,39.98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-12-05,2017-12-06,Washington,31.176,3,0.2,-7.0146,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-12-05,2017-12-06,Washington,172.752,6,0.2,60.4632,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-05,2017-12-06,Washington,9.296,2,0.2,3.0212,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-24,2017-03-25,Texas,12.768,2,0.2,0.9576,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-07-08,2017-07-12,Washington,52.76,2,0.0,24.2696,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-10-26,2017-10-31,Texas,55.616,2,0.2,5.5616,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-10-27,2016-10-31,New York,427.644,14,0.1,80.7772,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-10-27,2016-10-31,New York,40.67,7,0.0,12.6077,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-27,2016-10-31,New York,33.48,2,0.0,1.3392,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-10-27,2016-10-31,New York,9.728,2,0.2,3.2832,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-12,2017-06-14,Illinois,8.856,3,0.6,-6.8634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-09-25,2016-09-27,California,477.666,2,0.15,84.294,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-07,2017-09-09,Rhode Island,16.9,5,0.0,7.774,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-09-07,2017-09-09,Rhode Island,39.96,2,0.0,18.7812,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-05-11,2015-05-16,Arizona,191.968,7,0.2,16.7972,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-08-06,2015-08-10,Texas,35.52,3,0.2,13.32,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-08-06,2015-08-10,Texas,6.23,5,0.8,-9.6565,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-06,2015-08-10,Texas,56.704,2,0.2,19.1376,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-08-06,2015-08-10,Texas,369.1992,3,0.32,-114.0174,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-29,2014-11-02,Indiana,1.98,2,0.0,0.891,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-29,2014-11-02,Indiana,75.88,2,0.0,35.6636,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-18,2016-06-20,Pennsylvania,6.848,2,0.2,2.14,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-18,2016-06-20,Pennsylvania,4.626,2,0.7,-3.855,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-18,2016-06-20,Pennsylvania,453.6,3,0.2,90.72,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03,2015-05-06,California,13.848,3,0.2,5.193,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-10,2015-11-14,Pennsylvania,577.584,6,0.2,43.3188,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-05-30,2015-06-03,Virginia,151.96,4,0.0,36.4704,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-22,2016-09-27,Colorado,68.432,7,0.2,8.554,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-11-28,2015-12-02,Ohio,71.12,5,0.2,9.779,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-11-28,2015-12-02,Ohio,3.008,2,0.2,0.564,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-12-03,2015-12-05,New Hampshire,184.66,7,0.0,84.9436,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-10-17,2014-10-19,Texas,5.312,2,0.6,-1.5936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-05-03,2016-05-05,Ohio,132.52,5,0.2,34.7865,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-03,2016-05-05,Ohio,195.64,5,0.2,-44.019,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-05-03,2016-05-05,Ohio,51.968,2,0.2,10.3936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-05-03,2016-05-05,Ohio,431.976,3,0.2,-75.5958,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-03,2016-05-05,Ohio,224.937,3,0.7,-164.9538,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-03,2016-05-05,Ohio,6.0,2,0.2,2.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-06-01,2015-06-08,California,11.76,2,0.0,5.7624,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-31,2014-03-31,Florida,1125.488,7,0.2,98.4802,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-03-31,2014-03-31,Florida,12.645,5,0.7,-10.116,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-31,2014-03-31,Florida,4.032,2,0.2,1.0584,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-05,2017-07-07,Nebraska,79.96,4,0.0,22.3888,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-09-24,2015-09-24,Ohio,6.732,6,0.7,-4.488,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-24,2015-09-24,Ohio,33.568,2,0.2,1.6784,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-09-24,2015-09-24,Ohio,15.84,2,0.2,5.544,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-09-24,2015-09-24,Ohio,24.424,1,0.2,7.9378,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-09-24,2015-09-24,Ohio,17.12,5,0.2,1.926,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13,2015-08-13,California,31.56,3,0.0,10.4148,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05-26,2015-05-28,Texas,105.686,1,0.3,-28.6862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-26,2015-05-28,Texas,399.54,2,0.4,-79.908,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-05-26,2015-05-28,Texas,104.93,5,0.3,-4.497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-09-14,2017-09-16,New York,1079.85,3,0.0,323.955,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-09-14,2017-09-16,New York,70.98,1,0.0,3.549,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-09-14,2017-09-16,New York,29.95,5,0.0,8.6855,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-14,2017-09-16,New York,589.41,5,0.1,-6.549,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-06-07,2016-06-11,Pennsylvania,9.648,6,0.2,3.4974,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-06-25,2017-06-27,New York,400.784,1,0.2,-5.0098,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-26,2017-08-27,Michigan,53.72,4,0.0,13.9672,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-08-26,2016-08-28,Florida,31.008,1,0.2,11.2404,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-11-18,2016-11-18,California,61.12,5,0.2,22.156,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-17,2017-04-22,Illinois,195.136,4,0.2,-43.9056,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-07-23,2017-07-28,Illinois,121.536,4,0.2,15.192,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-11,2014-05-15,Illinois,17.472,3,0.2,5.6784,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-11,2014-05-15,Illinois,104.58,9,0.8,-172.557,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-28,2016-08-01,Texas,24.7,5,0.6,-9.88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-07-28,2016-08-01,Texas,302.72,5,0.6,-378.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-09-14,2017-09-19,New York,8.56,2,0.0,3.852,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-09-14,2017-09-19,New York,11.56,2,0.0,5.6644,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-24,2017-01-29,California,25.86,3,0.0,6.7236,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,2017-01-29,California,276.784,2,0.2,89.9548,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,2017-01-29,California,110.352,3,0.2,8.2764,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-09-19,2015-09-23,California,60.84,3,0.0,19.4688,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-04-14,2015-04-18,Oregon,35.208,1,0.2,2.6406,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-08,2017-05-11,Texas,41.472,8,0.2,14.5152,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-09-04,2016-09-09,Arkansas,239.5,5,0.0,114.96,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-19,2014-05-22,Virginia,34.2,5,0.0,9.234,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-17,2016-06-23,New York,376.866,3,0.4,-213.5574,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-11-02,2015-11-05,Virginia,197.72,4,0.0,55.3616,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-04,2017-11-09,Ohio,70.72,4,0.2,-6.188,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-04,2017-11-09,Ohio,194.352,3,0.2,-43.7292,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-12-05,2017-12-08,New York,21.6,6,0.0,9.936,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-12-05,2017-12-08,New York,11.07,3,0.0,5.2029,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-16,2016-05-19,California,282.84,4,0.0,19.7988,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-05-16,2016-05-19,California,27.72,9,0.0,13.3056,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-10-24,2017-10-30,Mississippi,11.68,4,0.0,5.256,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-09-18,2016-09-22,California,239.984,2,0.2,23.9984,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-11-11,2014-11-13,Washington,22.98,1,0.0,6.894,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-11,2014-11-13,Washington,102.13,7,0.0,15.3195,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-11,2014-11-13,Washington,2033.584,2,0.2,762.594,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-22,2016-08-29,California,5.76,2,0.0,1.6704,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-16,2017-11-21,Ohio,899.982,3,0.4,74.9985,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-11-16,2017-11-21,Ohio,86.352,3,0.2,5.397,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-16,2017-11-21,Ohio,139.96,5,0.2,-1.7495,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-26,2014-09-30,Ohio,16.704,6,0.2,1.2528,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-26,2014-09-30,Ohio,3.152,2,0.2,0.4728,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-26,2014-09-30,Ohio,32.896,4,0.2,11.1024,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-06-29,2017-06-30,Texas,21.392,2,0.8,-54.5496,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-29,2017-06-30,Texas,307.314,3,0.3,-39.5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-06-29,2017-06-30,Texas,409.9992,3,0.32,-96.4704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-23,2017-09-25,Texas,9.248,2,0.2,3.3524,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-11-23,2014-11-27,Michigan,14.67,3,0.0,6.7482,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-13,2014-01-18,Ohio,37.408,7,0.2,13.0928,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-01-13,2014-01-18,Ohio,3.438,2,0.7,-2.5212,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-31,2016-06-06,New York,7.152,3,0.2,2.3244,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-31,2016-06-06,New York,179.7,6,0.0,88.053,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-13,2017-02-17,Minnesota,90.64,8,0.0,38.9752,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-14,2014-10-17,Massachusetts,177.0,3,0.0,30.09,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-14,2014-10-17,Massachusetts,79.45,7,0.0,22.246,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-10-14,2014-10-17,Massachusetts,1628.82,9,0.0,260.6112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-11-18,2014-11-25,Washington,137.54,2,0.0,55.016,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-11-18,2014-11-25,Washington,730.2,4,0.0,94.926,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-11-12,2017-11-15,California,11.56,2,0.0,5.6644,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-28,2015-01-31,North Carolina,4297.644,13,0.4,-1862.3124,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-03-07,2014-03-12,Washington,20.65,5,0.0,9.499,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-07,2014-03-12,Washington,204.9,5,0.0,0.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-03-07,2014-03-12,Washington,436.704,6,0.2,21.8352,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
